CreditScore,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,NumOfProducts_1,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4
719,39,5,0.0,True,False,145759.7,False,False,True,False,True,False,True,False,False
726,34,9,0.0,False,False,14121.61,True,False,False,False,True,False,True,False,False
626,21,1,0.0,True,False,66232.23,True,False,False,False,True,False,True,False,False
552,49,4,0.0,True,True,190296.76,True,False,False,False,True,True,False,False,False
807,31,1,93460.47,False,False,172782.69,False,True,False,True,False,False,True,False,False
621,34,6,0.0,True,True,99128.13,True,False,False,False,True,False,True,False,False
651,24,7,40224.7,True,True,178341.33,False,True,False,True,False,True,False,False,False
673,43,5,168069.73,True,True,146992.24,True,False,False,True,False,True,False,False,False
652,36,1,0.0,True,True,151314.98,True,False,False,False,True,False,True,False,False
584,47,7,130538.77,True,False,92915.84,False,True,False,False,True,True,False,False,False
756,37,3,132623.6,True,True,58974.0,True,False,False,False,True,True,False,False,False
670,35,3,103465.02,True,True,174627.06,True,False,False,True,False,False,True,False,False
765,50,9,126547.8,True,True,79579.94,True,False,False,True,False,True,False,False,False
528,30,2,128262.72,True,False,50771.16,True,False,False,False,True,False,True,False,False
701,40,5,169742.64,True,True,153537.55,True,False,False,False,True,True,False,False,False
797,29,1,0.0,True,True,132975.39,True,False,False,True,False,False,True,False,False
639,27,3,150795.81,False,True,85208.93,False,True,False,False,True,True,False,False,False
785,61,4,129855.72,True,False,170214.82,False,False,True,True,False,False,True,False,False
363,28,6,146098.43,True,False,100615.14,False,False,True,True,False,False,False,True,False
764,24,7,0.0,True,False,186105.99,True,False,False,True,False,False,True,False,False
676,43,2,0.0,True,True,55119.53,True,False,False,True,False,True,False,False,False
718,28,4,65643.3,True,False,28760.99,False,True,False,False,True,True,False,False,False
590,34,6,0.0,True,False,171021.44,False,False,True,True,False,False,True,False,False
584,38,9,104584.16,True,False,176678.72,True,False,False,False,True,True,False,False,False
645,41,7,0.0,False,True,28667.56,True,False,False,False,True,True,False,False,False
772,30,6,99785.28,False,False,197238.03,False,True,False,False,True,False,True,False,False
399,46,2,127655.22,True,False,139994.68,False,True,False,False,True,True,False,False,False
529,22,5,0.0,True,False,151169.83,True,False,False,False,True,True,False,False,False
463,35,2,101257.16,True,True,118113.64,True,False,False,False,True,True,False,False,False
630,40,7,0.0,True,True,34453.17,True,False,False,True,False,False,True,False,False
780,76,10,121313.88,False,True,64872.33,True,False,False,False,True,True,False,False,False
584,32,5,0.0,True,False,10956.82,False,False,True,False,True,False,True,False,False
752,30,4,81523.38,True,True,36885.85,False,True,False,False,True,True,False,False,False
697,47,6,128252.66,True,True,168053.4,True,False,False,True,False,True,False,False,False
850,32,7,0.0,False,False,155227.0,True,False,False,True,False,False,True,False,False
711,51,7,0.0,True,False,38409.79,True,False,False,False,True,False,False,True,False
452,32,5,0.0,False,True,75279.39,True,False,False,True,False,False,True,False,False
610,42,6,0.0,True,False,158302.59,False,False,True,False,True,False,True,False,False
694,22,4,0.0,True,True,11525.72,True,False,False,True,False,False,True,False,False
579,33,6,0.0,True,False,94993.04,False,False,True,False,True,True,False,False,False
745,54,8,0.0,True,False,173912.29,False,False,True,True,False,True,False,False,False
572,33,5,0.0,False,True,41139.05,True,False,False,False,True,True,False,False,False
505,29,3,145541.56,True,True,58019.95,False,True,False,False,True,False,True,False,False
706,23,5,0.0,False,False,164128.41,True,False,False,True,False,True,False,False,False
693,44,5,124601.58,True,True,46998.13,False,True,False,False,True,False,True,False,False
725,33,7,115182.84,True,True,177279.41,False,True,False,True,False,False,True,False,False
791,37,2,163789.49,True,False,75832.53,True,False,False,False,True,False,True,False,False
536,46,1,65733.41,True,False,61094.53,True,False,False,False,True,True,False,False,False
699,47,1,0.0,False,True,30117.44,False,False,True,False,True,False,True,False,False
500,47,8,128486.11,True,False,179227.12,False,False,True,True,False,True,False,False,False
707,53,6,109663.47,True,True,52110.45,False,False,True,True,False,True,False,False,False
531,42,6,88324.31,True,False,75248.75,False,True,False,True,False,False,True,False,False
557,28,7,146445.24,True,False,184317.74,True,False,False,True,False,False,True,False,False
659,38,3,0.0,True,False,158553.1,True,False,False,True,False,False,True,False,False
575,31,6,0.0,True,True,95686.42,False,False,True,True,False,False,True,False,False
775,36,2,109949.05,False,True,71682.54,False,True,False,False,True,False,True,False,False
772,30,4,78653.05,True,False,1790.48,False,False,True,False,True,True,False,False,False
587,46,9,107850.82,True,False,139431.0,False,True,False,False,True,True,False,False,False
667,39,4,83765.35,True,False,118358.54,False,True,False,True,False,False,True,False,False
771,66,7,143773.07,True,True,130827.88,True,False,False,True,False,True,False,False,False
523,63,6,116227.27,True,True,119404.63,False,True,False,False,True,True,False,False,False
662,33,0,103471.52,True,True,162703.0,False,True,False,False,True,True,False,False,False
717,42,5,0.0,True,False,172665.21,True,False,False,False,True,False,True,False,False
746,24,3,137492.35,False,True,170142.09,True,False,False,False,True,False,True,False,False
569,28,7,0.0,True,False,73977.23,True,False,False,False,True,False,True,False,False
579,36,9,129829.59,True,True,60906.12,True,False,False,False,True,True,False,False,False
519,21,1,146329.57,True,True,194867.27,True,False,False,True,False,False,True,False,False
696,30,4,114027.7,True,True,193716.56,False,True,False,False,True,True,False,False,False
693,25,6,146580.69,False,True,14633.35,False,True,False,False,True,True,False,False,False
587,38,0,132122.42,False,False,31730.32,False,True,False,True,False,False,True,False,False
626,44,10,81553.93,True,False,20063.63,True,False,False,True,False,True,False,False,False
666,66,7,0.0,True,True,99792.82,True,False,False,True,False,False,True,False,False
512,24,6,0.0,True,False,37654.31,True,False,False,False,True,False,True,False,False
689,28,3,0.0,True,True,192449.02,False,False,True,True,False,False,True,False,False
803,26,4,0.0,True,True,181208.47,True,False,False,True,False,False,True,False,False
548,32,5,175214.71,True,True,155165.61,False,True,False,False,True,True,False,False,False
588,40,10,125534.51,True,False,121504.18,False,True,False,True,False,True,False,False,False
693,68,4,97705.99,True,True,61569.07,True,False,False,False,True,True,False,False,False
499,55,4,126817.65,True,False,123269.71,False,True,False,True,False,False,True,False,False
628,46,1,46870.43,True,False,31272.14,True,False,False,True,False,False,False,False,True
624,46,3,0.0,True,True,62825.03,False,False,True,False,True,False,True,False,False
733,42,9,120094.93,True,False,184056.45,True,False,False,False,True,True,False,False,False
628,38,3,0.0,True,True,48924.73,True,False,False,True,False,False,True,False,False
633,33,3,0.0,True,False,191111.02,True,False,False,True,False,False,True,False,False
559,36,1,104356.94,False,True,54184.06,False,True,False,True,False,False,True,False,False
704,27,5,147004.34,True,False,64381.33,False,True,False,False,True,True,False,False,False
744,38,6,73023.17,True,False,78770.86,False,True,False,False,True,False,True,False,False
665,40,1,173432.55,False,True,116766.79,False,False,True,True,False,True,False,False,False
638,42,7,165679.92,False,False,32916.29,True,False,False,True,False,True,False,False,False
837,31,9,104678.62,False,True,50972.6,False,False,True,False,True,True,False,False,False
534,55,8,116973.26,True,False,122066.5,True,False,False,True,False,False,False,True,False
548,36,3,0.0,True,False,65996.9,True,False,False,True,False,True,False,False,False
837,38,2,126732.85,True,True,79577.38,False,True,False,False,True,True,False,False,False
658,44,6,148481.09,True,False,130529.13,True,False,False,True,False,True,False,False,False
554,38,4,137654.05,True,True,172629.67,True,False,False,True,False,False,True,False,False
724,30,7,115315.04,True,False,15216.53,False,True,False,False,True,True,False,False,False
723,42,2,99095.73,True,True,17512.53,True,False,False,False,True,True,False,False,False
585,39,7,165610.41,False,False,131852.01,False,True,False,True,False,False,True,False,False
474,33,5,0.0,True,False,181945.52,True,False,False,False,True,False,True,False,False
562,32,6,161628.66,True,False,91482.5,False,False,True,False,True,True,False,False,False
719,32,9,146605.27,True,True,77119.45,True,False,False,False,True,True,False,False,False
635,37,5,113488.68,True,False,95611.74,False,True,False,False,True,True,False,False,False
743,42,7,77002.2,True,True,80428.42,True,False,False,False,True,False,True,False,False
681,67,7,0.0,False,True,163714.92,False,False,True,False,True,False,True,False,False
521,39,6,0.0,False,True,27375.15,True,False,False,True,False,False,True,False,False
741,25,4,0.0,True,True,73873.65,False,False,True,False,True,False,True,False,False
790,46,8,182364.53,False,False,139266.48,False,False,True,False,True,True,False,False,False
622,35,8,0.0,True,True,131772.51,True,False,False,False,True,False,True,False,False
669,45,7,149364.58,False,True,173454.07,True,False,False,False,True,True,False,False,False
583,59,7,127450.14,False,True,67552.71,True,False,False,False,True,True,False,False,False
520,63,5,162278.32,True,True,34765.33,False,False,True,True,False,True,False,False,False
579,37,5,152212.88,False,False,120219.14,False,False,True,False,True,False,True,False,False
698,39,9,161993.89,False,False,90212.38,False,False,True,True,False,True,False,False,False
548,39,7,131468.44,True,False,164975.82,False,False,True,False,True,True,False,False,False
672,40,10,102980.44,True,False,1285.81,False,True,False,False,True,True,False,False,False
653,31,9,143321.97,True,False,83679.46,False,True,False,False,True,True,False,False,False
734,37,2,130404.92,False,False,34548.74,False,False,True,True,False,True,False,False,False
794,41,7,0.0,True,True,74275.08,True,False,False,True,False,False,True,False,False
641,30,2,87505.47,False,True,7278.57,True,False,False,False,True,False,True,False,False
824,30,0,133634.02,True,True,162053.92,True,False,False,False,True,True,False,False,False
534,33,3,151233.62,False,False,199336.63,False,False,True,True,False,True,False,False,False
653,55,2,70263.83,False,True,62347.71,False,False,True,False,True,True,False,False,False
498,34,5,0.0,True,True,91711.66,True,False,False,False,True,False,True,False,False
683,30,10,57657.49,False,False,79240.9,True,False,False,False,True,True,False,False,False
618,42,8,153572.31,True,True,76679.6,False,True,False,False,True,False,True,False,False
538,37,1,134752.08,True,False,162511.55,True,False,False,False,True,True,False,False,False
643,34,3,83132.09,True,True,21360.88,False,False,True,False,True,True,False,False,False
428,31,2,0.0,True,False,54487.43,True,False,False,True,False,False,True,False,False
593,32,9,134096.53,True,False,53931.05,False,True,False,True,False,False,True,False,False
718,31,0,118100.59,True,False,103165.15,True,False,False,True,False,False,True,False,False
811,52,10,76915.4,False,False,146359.81,False,True,False,False,True,True,False,False,False
823,46,3,81576.75,True,True,28370.95,False,False,True,True,False,True,False,False,False
645,49,2,0.0,False,False,10023.15,False,False,True,False,True,False,True,False,False
710,33,10,118327.17,True,True,192928.82,True,False,False,False,True,False,True,False,False
591,30,8,124857.69,False,False,50485.7,False,False,True,False,True,False,True,False,False
748,27,2,90971.85,True,True,131662.47,False,True,False,True,False,True,False,False,False
850,37,7,153147.75,True,True,152235.3,True,False,False,True,False,True,False,False,False
542,38,8,65942.26,True,True,68093.23,True,False,False,False,True,True,False,False,False
809,38,3,0.0,True,True,80061.31,True,False,False,False,True,False,True,False,False
675,54,2,0.0,True,False,149583.67,True,False,False,False,True,True,False,False,False
607,27,5,100912.19,False,False,7631.27,False,False,True,True,False,True,False,False,False
850,31,4,0.0,True,True,33082.81,True,False,False,True,False,False,True,False,False
789,37,3,0.0,True,False,121883.87,True,False,False,False,True,True,False,False,False
598,43,5,0.0,True,True,100722.72,True,False,False,True,False,False,False,True,False
756,41,2,124439.49,False,True,47093.11,False,True,False,False,True,False,True,False,False
687,47,7,0.0,True,True,177624.01,True,False,False,True,False,False,True,False,False
724,40,6,0.0,False,False,106149.48,True,False,False,False,True,False,True,False,False
700,44,2,58781.76,True,False,16874.92,True,False,False,True,False,True,False,False,False
635,50,7,159453.64,False,False,54560.79,False,False,True,False,True,False,True,False,False
687,26,2,142721.52,True,True,153605.75,False,True,False,False,True,True,False,False,False
613,46,8,167795.6,False,True,44390.38,True,False,False,True,False,True,False,False,False
781,38,3,128345.69,True,False,63218.85,True,False,False,True,False,False,True,False,False
703,20,3,165260.98,True,True,41626.78,False,False,True,False,True,True,False,False,False
593,62,3,118233.81,False,True,24765.53,False,True,False,True,False,True,False,False,False
743,40,6,0.0,True,False,28280.8,True,False,False,True,False,True,False,False,False
640,46,8,0.0,True,False,89043.19,False,False,True,True,False,False,True,False,False
849,37,7,143452.74,True,True,17294.12,False,True,False,False,True,False,True,False,False
778,38,3,145018.49,True,True,126702.41,True,False,False,False,True,False,True,False,False
539,38,8,82407.51,True,False,13123.41,False,True,False,True,False,True,False,False,False
489,28,1,79460.98,True,True,167973.63,False,True,False,False,True,False,True,False,False
568,43,9,0.0,True,False,125870.79,False,False,True,True,False,True,False,False,False
618,38,5,126473.99,True,False,91972.49,False,False,True,False,True,True,False,False,False
710,30,10,133537.1,True,False,155593.74,False,True,False,True,False,False,True,False,False
625,52,5,164978.01,True,True,67788.49,True,False,False,False,True,True,False,False,False
682,46,7,128029.72,True,True,62615.35,False,False,True,False,True,True,False,False,False
727,43,2,97403.18,True,True,107415.02,False,False,True,False,True,True,False,False,False
794,41,7,176845.41,True,False,166526.26,True,False,False,True,False,False,False,True,False
652,71,4,0.0,True,True,120107.1,False,False,True,False,True,True,False,False,False
670,42,3,81589.04,True,False,188227.8,False,False,True,False,True,True,False,False,False
460,40,6,119507.58,True,False,91560.63,False,True,False,True,False,False,True,False,False
568,26,6,0.0,False,False,166495.2,False,False,True,True,False,False,True,False,False
643,30,5,94443.77,True,True,165614.4,True,False,False,False,True,True,False,False,False
521,37,2,0.0,True,True,86372.24,True,False,False,False,True,False,True,False,False
615,32,7,92199.84,True,True,2755.53,True,False,False,False,True,True,False,False,False
575,43,3,0.0,True,False,83594.51,False,False,True,False,True,True,False,False,False
717,41,3,135756.96,True,True,103706.41,True,False,False,True,False,True,False,False,False
648,54,9,120633.42,False,False,5924.38,True,False,False,True,False,True,False,False,False
535,48,5,134542.73,True,True,58203.67,False,True,False,False,True,True,False,False,False
626,29,7,0.0,True,False,49361.84,False,False,True,False,True,False,True,False,False
611,52,7,0.0,False,True,73585.18,False,False,True,False,True,True,False,False,False
734,39,6,0.0,True,True,95135.27,False,False,True,False,True,True,False,False,False
709,49,4,154344.49,True,True,38794.57,True,False,False,False,True,False,True,False,False
591,43,3,0.0,False,True,198926.36,True,False,False,False,True,False,True,False,False
664,43,9,189026.53,True,True,56099.86,True,False,False,False,True,False,True,False,False
431,37,0,120764.08,True,True,117023.08,True,False,False,False,True,True,False,False,False
647,22,3,97975.82,False,True,62083.0,False,True,False,True,False,False,True,False,False
578,32,4,0.0,True,True,141822.8,True,False,False,False,True,False,True,False,False
555,41,10,113270.2,True,True,185387.14,False,True,False,False,True,False,True,False,False
775,30,4,0.0,False,True,57461.13,False,False,True,False,True,False,True,False,False
850,39,3,124548.99,True,True,120380.12,False,True,False,False,True,False,True,False,False
625,43,8,201696.07,True,False,133020.9,True,False,False,False,True,True,False,False,False
645,37,7,0.0,True,False,13589.93,False,False,True,True,False,False,True,False,False
608,44,7,114203.47,True,True,77830.36,False,True,False,False,True,True,False,False,False
689,31,4,0.0,True,True,136610.02,False,False,True,True,False,False,True,False,False
652,50,8,125437.64,True,True,17160.94,False,True,False,False,True,True,False,False,False
769,26,7,0.0,True,False,176843.53,True,False,False,True,False,False,True,False,False
611,43,8,64897.75,True,False,114996.33,True,False,False,True,False,True,False,False,False
489,38,8,0.0,False,True,196990.79,True,False,False,False,True,False,True,False,False
528,46,9,135555.66,True,False,133146.03,False,True,False,True,False,True,False,False,False
632,44,3,107764.75,True,False,185667.72,True,False,False,False,True,True,False,False,False
429,27,6,117307.44,True,True,24020.49,True,False,False,True,False,False,True,False,False
457,41,8,73700.12,True,True,185750.02,True,False,False,False,True,False,False,True,False
768,44,6,60603.4,True,True,178045.97,False,False,True,True,False,True,False,False,False
715,35,4,40169.88,True,True,199857.47,False,False,True,True,False,False,True,False,False
668,32,10,92041.87,True,True,43595.9,False,True,False,True,False,True,False,False,False
625,26,3,130483.95,True,False,122810.53,False,True,False,False,True,True,False,False,False
846,41,5,0.0,True,False,3440.47,True,False,False,True,False,False,False,True,False
661,42,3,0.0,True,False,35989.41,False,False,True,True,False,False,True,False,False
571,23,10,151097.28,False,True,17163.75,True,False,False,True,False,True,False,False,False
582,46,8,67563.31,True,False,44506.09,False,False,True,True,False,True,False,False,False
716,35,8,112808.18,False,True,17848.3,True,False,False,True,False,True,False,False,False
758,42,7,0.0,False,True,76209.56,True,False,False,True,False,False,True,False,False
725,66,4,86459.8,True,True,141476.56,True,False,False,False,True,True,False,False,False
630,40,0,118633.08,False,True,60032.46,True,False,False,True,False,True,False,False,False
627,55,2,159441.27,True,False,100686.11,True,False,False,True,False,True,False,False,False
653,27,9,0.0,True,False,96429.29,True,False,False,True,False,False,True,False,False
775,38,4,125212.65,True,True,15795.88,False,True,False,True,False,False,True,False,False
794,45,8,88656.37,True,False,116547.31,False,False,True,False,True,False,True,False,False
831,32,2,146033.62,True,False,191260.74,True,False,False,True,False,True,False,False,False
561,29,9,120268.13,True,True,173870.39,True,False,False,False,True,True,False,False,False
705,46,7,0.0,True,False,117273.35,False,False,True,False,True,False,True,False,False
636,33,0,0.0,True,False,92277.47,False,False,True,True,False,True,False,False,False
487,46,4,135070.58,True,True,44244.49,False,True,False,True,False,False,True,False,False
693,38,3,0.0,False,False,78133.48,True,False,False,True,False,False,True,False,False
517,29,5,0.0,True,False,103402.88,False,False,True,True,False,False,True,False,False
684,27,9,122550.05,False,True,137835.82,True,False,False,True,False,False,True,False,False
620,43,2,0.0,True,False,20670.1,False,False,True,True,False,False,True,False,False
757,29,8,130306.49,True,False,77469.38,True,False,False,False,True,True,False,False,False
739,27,6,0.0,True,True,57572.38,True,False,False,True,False,True,False,False,False
662,41,4,90350.77,True,False,75884.65,False,False,True,True,False,True,False,False,False
359,44,6,128747.69,True,False,146955.71,True,False,False,True,False,True,False,False,False
572,23,2,126873.52,False,True,67040.12,False,False,True,False,True,True,False,False,False
721,69,2,108424.19,True,True,178418.35,True,False,False,False,True,True,False,False,False
707,32,9,0.0,False,False,30807.02,True,False,False,False,True,False,True,False,False
444,40,5,84350.07,True,False,143835.76,True,False,False,True,False,True,False,False,False
523,73,7,0.0,False,False,130883.9,True,False,False,True,False,False,True,False,False
685,30,4,84958.6,False,True,194343.72,False,True,False,True,False,False,True,False,False
673,29,4,99097.36,True,True,9796.69,False,True,False,True,False,True,False,False,False
503,30,10,136622.55,False,False,47310.24,False,True,False,False,True,False,True,False,False
485,30,5,156771.68,True,True,141148.21,False,True,False,True,False,True,False,False,False
799,28,7,167658.33,True,True,111138.25,False,True,False,False,True,False,True,False,False
585,33,8,0.0,True,False,114182.07,False,False,True,True,False,False,True,False,False
607,24,2,109483.54,False,True,127560.77,False,True,False,True,False,False,True,False,False
521,40,9,134504.78,True,False,18082.06,False,True,False,True,False,True,False,False,False
535,44,2,114427.86,True,True,136330.26,True,False,False,True,False,True,False,False,False
724,45,5,83888.54,False,True,34121.81,False,False,True,False,True,True,False,False,False
520,32,5,110029.77,True,False,56246.69,False,True,False,False,True,True,False,False,False
696,41,9,127523.75,False,True,191417.42,False,False,True,False,True,True,False,False,False
657,30,1,139762.13,True,True,23317.88,False,True,False,False,True,False,True,False,False
603,42,8,91611.12,False,False,144675.3,False,False,True,True,False,True,False,False,False
726,42,2,109471.79,False,True,175161.05,True,False,False,True,False,True,False,False,False
591,39,4,150500.64,True,False,14928.8,True,False,False,True,False,True,False,False,False
792,59,9,101609.77,False,False,161479.19,False,True,False,True,False,True,False,False,False
550,57,5,0.0,True,True,133501.94,True,False,False,False,True,True,False,False,False
601,26,8,78892.23,True,True,23703.52,True,False,False,True,False,True,False,False,False
820,29,3,82344.84,False,True,115985.38,True,False,False,True,False,True,False,False,False
667,48,2,0.0,True,False,43229.2,True,False,False,False,True,True,False,False,False
573,44,4,0.0,True,True,94862.93,False,False,True,True,False,True,False,False,False
755,62,1,127706.33,False,True,142377.69,True,False,False,False,True,False,True,False,False
552,41,9,124349.34,True,False,135635.25,True,False,False,True,False,True,False,False,False
598,44,8,0.0,True,False,148487.9,False,False,True,False,True,False,True,False,False
576,28,1,119336.29,False,True,58976.85,False,True,False,False,True,False,True,False,False
670,31,9,0.0,False,True,76254.83,True,False,False,True,False,True,False,False,False
504,56,9,104217.3,False,False,55857.48,False,True,False,False,True,True,False,False,False
778,65,7,0.0,True,True,77867.23,True,False,False,True,False,True,False,False,False
558,39,10,144757.02,True,False,22878.16,False,True,False,False,True,True,False,False,False
627,44,6,0.0,True,True,114469.55,False,False,True,False,True,True,False,False,False
683,43,8,0.0,True,False,96754.8,True,False,False,False,True,True,False,False,False
556,43,6,0.0,False,False,125154.57,True,False,False,True,False,False,False,True,False
583,38,10,0.0,False,True,113597.64,True,False,False,True,False,False,True,False,False
705,24,7,100169.51,True,False,121408.55,True,False,False,True,False,True,False,False,False
637,33,2,145731.83,False,True,109219.43,True,False,False,False,True,True,False,False,False
697,56,5,110802.03,True,True,50230.31,False,False,True,False,True,True,False,False,False
555,46,4,120392.99,True,False,177719.88,False,True,False,True,False,True,False,False,False
594,26,6,135067.52,False,False,131211.86,False,True,False,True,False,False,True,False,False
632,31,3,136556.44,True,False,82152.83,False,False,True,False,True,True,False,False,False
551,38,10,0.0,True,True,216.27,True,False,False,True,False,False,True,False,False
687,35,3,99587.43,True,True,1713.1,True,False,False,True,False,True,False,False,False
672,53,7,0.0,True,True,136910.18,True,False,False,True,False,True,False,False,False
521,34,7,70731.07,True,True,20243.97,False,False,True,True,False,True,False,False,False
686,35,2,109342.82,False,True,86043.27,False,True,False,False,True,False,True,False,False
639,28,8,0.0,True,False,126561.07,False,False,True,False,True,False,True,False,False
850,66,4,0.0,False,True,64350.8,True,False,False,False,True,False,True,False,False
465,25,2,78247.31,True,True,10472.31,True,False,False,False,True,False,True,False,False
817,55,10,117561.49,True,False,95941.55,True,False,False,True,False,True,False,False,False
578,23,10,88980.32,True,True,125222.36,True,False,False,False,True,True,False,False,False
611,34,4,0.0,True,False,170950.58,False,False,True,False,True,False,True,False,False
616,41,1,103560.57,True,False,236.45,False,True,False,True,False,True,False,False,False
517,37,5,113308.84,False,True,31517.16,True,False,False,False,True,True,False,False,False
637,40,6,0.0,True,True,181610.6,False,False,True,True,False,False,True,False,False
806,32,3,63763.49,True,False,156593.09,True,False,False,True,False,True,False,False,False
633,29,7,169988.35,True,False,4272.0,True,False,False,True,False,True,False,False,False
624,35,0,180303.24,True,False,163587.9,False,True,False,True,False,False,True,False,False
691,52,3,0.0,True,False,175843.68,True,False,False,False,True,True,False,False,False
819,49,1,120656.86,False,False,166164.3,False,True,False,True,False,False,False,False,True
568,31,1,61592.14,True,True,61796.64,False,True,False,True,False,False,True,False,False
806,48,4,164701.68,True,True,21439.49,True,False,False,False,True,True,False,False,False
726,26,1,80780.16,True,True,19225.85,False,False,True,True,False,True,False,False,False
552,36,8,0.0,False,False,132547.02,True,False,False,False,True,False,True,False,False
755,30,6,154221.37,False,True,62688.55,False,True,False,True,False,False,True,False,False
634,26,8,0.0,True,False,21760.96,True,False,False,False,True,True,False,False,False
756,26,5,101641.14,False,True,154460.68,True,False,False,True,False,False,True,False,False
776,37,2,0.0,False,True,8065.0,True,False,False,False,True,True,False,False,False
649,45,5,92786.66,True,False,173365.9,True,False,False,True,False,True,False,False,False
595,32,8,131081.66,True,True,69428.79,False,True,False,False,True,False,True,False,False
646,30,5,98014.74,True,True,12757.14,True,False,False,False,True,True,False,False,False
592,38,8,0.0,True,False,180426.2,False,False,True,False,True,False,True,False,False
574,26,8,97460.1,True,True,43093.67,True,False,False,False,True,True,False,False,False
850,36,1,104077.19,False,True,68594.0,True,False,False,False,True,False,True,False,False
850,29,1,0.0,True,True,197996.65,False,False,True,True,False,False,True,False,False
475,46,10,0.0,False,False,122953.0,True,False,False,True,False,False,True,False,False
642,39,4,0.0,True,True,76821.24,True,False,False,True,False,True,False,False,False
710,51,4,93656.95,False,True,141400.51,False,False,True,True,False,True,False,False,False
596,30,6,121345.88,True,False,41921.75,False,False,True,False,True,False,False,False,True
609,39,8,141675.23,False,True,175664.25,True,False,False,True,False,True,False,False,False
797,31,8,0.0,True,False,117916.63,False,False,True,True,False,False,True,False,False
504,43,7,102365.49,True,False,194690.77,False,True,False,True,False,True,False,False,False
735,50,9,0.0,False,False,166677.35,False,False,True,False,True,True,False,False,False
680,30,3,0.0,True,False,160131.58,False,False,True,True,False,True,False,False,False
449,52,6,0.0,False,True,123622.0,True,False,False,False,True,False,True,False,False
685,57,7,101868.51,False,True,113483.96,False,True,False,False,True,True,False,False,False
569,38,8,0.0,False,False,79618.79,False,False,True,False,True,False,True,False,False
631,35,9,112392.45,True,False,24472.23,True,False,False,False,True,False,True,False,False
595,25,7,106570.34,False,True,177025.79,False,True,False,True,False,False,True,False,False
461,28,8,0.0,True,True,103349.74,True,False,False,True,False,True,False,False,False
630,50,1,81947.76,False,True,63606.22,True,False,False,False,True,True,False,False,False
661,31,7,144162.3,True,True,14490.79,True,False,False,True,False,False,True,False,False
796,39,5,86350.87,False,False,105080.53,False,True,False,False,True,False,True,False,False
710,47,5,158623.14,False,False,83499.89,True,False,False,False,True,True,False,False,False
741,32,8,0.0,True,False,143598.7,True,False,False,False,True,False,True,False,False
606,48,4,132403.56,False,False,36091.91,False,True,False,False,True,True,False,False,False
747,27,10,0.0,False,False,13007.89,True,False,False,False,True,False,True,False,False
549,43,3,134985.66,True,False,6101.41,False,True,False,True,False,True,False,False,False
576,36,6,0.0,True,True,48314.0,True,False,False,False,True,False,True,False,False
528,37,6,103772.45,True,False,197111.99,True,False,False,False,True,True,False,False,False
535,33,2,133040.32,True,True,110299.78,True,False,False,False,True,True,False,False,False
575,37,0,0.0,False,False,30114.32,False,False,True,True,False,False,True,False,False
656,39,10,0.0,True,True,98894.64,True,False,False,False,True,False,True,False,False
440,42,2,0.0,True,False,49826.68,True,False,False,False,True,False,True,False,False
539,38,8,71460.67,True,True,10074.05,False,False,True,False,True,False,True,False,False
850,39,6,133214.13,False,True,20769.88,False,False,True,False,True,True,False,False,False
646,37,7,96558.66,False,False,163427.18,True,False,False,True,False,True,False,False,False
744,54,6,93806.31,False,True,140068.77,True,False,False,False,True,False,True,False,False
710,36,8,0.0,False,False,83206.19,False,False,True,True,False,False,True,False,False
544,64,3,124043.8,True,True,111402.97,True,False,False,True,False,True,False,False,False
723,52,5,131694.97,False,True,92873.5,False,True,False,False,True,True,False,False,False
507,29,6,0.0,False,True,94780.9,False,False,True,True,False,False,True,False,False
787,35,1,106266.8,True,True,16607.15,True,False,False,True,False,True,False,False,False
598,41,8,0.0,True,True,161954.43,False,False,True,False,True,False,True,False,False
796,51,6,0.0,False,True,194733.28,True,False,False,False,True,False,True,False,False
569,41,4,139840.36,True,True,163524.7,False,False,True,True,False,True,False,False,False
711,34,8,0.0,False,False,48260.19,True,False,False,False,True,False,True,False,False
661,35,8,124098.54,True,False,86678.48,False,True,False,False,True,True,False,False,False
415,32,5,145807.59,True,True,3064.65,True,False,False,False,True,True,False,False,False
578,23,8,0.0,True,False,112124.98,False,False,True,False,True,False,True,False,False
611,26,2,107508.93,True,True,120801.65,True,False,False,True,False,False,True,False,False
600,28,6,0.0,False,True,52193.23,True,False,False,True,False,False,True,False,False
661,32,1,145980.23,False,True,56636.28,False,True,False,True,False,True,False,False,False
850,37,3,212778.2,False,True,69372.88,True,False,False,True,False,True,False,False,False
573,47,4,152522.47,False,True,164038.07,False,True,False,True,False,True,False,False,False
764,33,9,168964.77,False,True,118982.51,False,False,True,True,False,True,False,False,False
838,34,8,0.0,True,False,27472.07,True,False,False,True,False,False,True,False,False
821,28,8,0.0,True,True,36754.13,True,False,False,True,False,True,False,False,False
607,36,4,98266.3,True,True,46416.36,False,False,True,True,False,True,False,False,False
558,38,8,113000.92,True,True,152872.39,True,False,False,False,True,True,False,False,False
530,23,1,137060.88,True,True,165227.23,False,True,False,False,True,False,True,False,False
654,37,5,112146.12,True,False,75927.35,False,True,False,False,True,True,False,False,False
530,33,4,129307.32,True,True,172930.28,True,False,False,True,False,True,False,False,False
